ticket_id,created_at,created_timestamp,status,first_solved_at,ticket_brand,ticket_channel,ticket_form,ticket_group,ticket_priority,ticket_type,submitter_role,requester_organization,is_one_touch_resolution,is_two_touch_resolution,is_multi_touch_resolution,first_assignment_to_resolution_calendar_minutes,requester_wait_time_in_calendar_minutes,ticket_satisfaction_score,first_reply_time_calendar_minutes,last_assignment_to_resolution_calendar_minutes,final_resolution_calendar_minutes,assignee_name
150829,2023-07-03 08:40:42.000000,2023-07-03 08:40:42.000000,closed,2023-07-06 20:01:41.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,normal,problem,end-user,House Brush,FALSE,TRUE,FALSE,4989,662,good,661.8,4989,5001,Angela Martin
150819,2023-07-03 08:02:30.000000,2023-07-03 08:02:30.000000,closed,2023-07-05 06:24:34.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,high,incident,end-user,My Plumber,FALSE,FALSE,TRUE,2731,909,bad,453.3,2731,2782,Oscar Martinez
150818,2023-07-03 08:01:35.000000,2023-07-03 08:01:35.000000,closed,2023-07-03 13:31:40.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,normal,task,end-user,Raven,FALSE,TRUE,FALSE,101,295,bad,294.4666667,101,330,Ryan Howard
150815,2023-07-03 07:55:57.000000,2023-07-03 07:55:57.000000,closed,2023-07-07 13:01:22.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,low,incident,end-user,Sister Inc,FALSE,TRUE,FALSE,5638,440,good,439.95,5638,6066,Toby Flenderson
150800,2023-07-03 05:21:08.000000,2023-07-03 05:21:08.000000,closed,2023-07-06 11:01:17.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,high,problem,end-user,Life By Milkshake,FALSE,TRUE,FALSE,4474,186,bad,186.0666667,4474,4660,Dwight Schrute
150787,2023-07-02 23:23:18.000000,2023-07-02 23:23:18.000000,closed,2023-07-04 10:46:30.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,high,question,end-user,The Glow Up,FALSE,FALSE,TRUE,1589,1027,good,733.8166667,1589,2123,Kevin Malone
150781,2023-07-02 17:33:21.000000,2023-07-02 17:33:21.000000,closed,2023-07-06 08:40:20.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,urgent,task,end-user,Bean Morning,FALSE,FALSE,TRUE,4341,174,good,156.6,4341,5227,Angela Martin
150777,2023-07-02 16:15:00.000000,2023-07-02 16:15:00.000000,closed,2023-07-04 09:57:26.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,high,question,end-user,Service Scientist,FALSE,FALSE,TRUE,1508,777,bad,259.6166667,1508,2502,David Wallace
150765,2023-07-02 06:00:51.000000,2023-07-02 06:00:51.000000,closed,2023-07-05 10:01:14.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Paper Inventory,low,incident,end-user,The Fresh Breakfast,FALSE,FALSE,TRUE,4351,210,bad,209.65,4351,4561,Andy Bernard
150759,2023-07-01 21:19:06.000000,2023-07-01 21:19:06.000000,closed,2023-07-09 23:01:18.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,low,task,end-user,Smart Fitness,FALSE,FALSE,TRUE,11550,1000,bad,72.45,11550,11622,Holly Flax
150758,2023-07-01 21:01:13.000000,2023-07-01 21:01:13.000000,closed,2023-07-03 17:15:12.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Paper Inventory,urgent,problem,end-user,Sister Inc,FALSE,FALSE,TRUE,506,2654,bad,56.85,506,2654,Michael Scott
150752,2023-07-01 16:39:13.000000,2023-07-01 16:39:13.000000,closed,2023-07-03 20:16:27.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,low,question,end-user,My Plumber,FALSE,FALSE,TRUE,499,574,bad,103.25,499,3097,Jim Halpert
150743,2023-07-01 09:32:36.000000,2023-07-01 09:32:36.000000,closed,2023-07-04 17:01:15.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,low,problem,end-user,Hospital Tutor,FALSE,FALSE,TRUE,4468,354,bad,177.0666667,4468,4769,Stanley Hudson
150736,2023-07-01 04:20:55.000000,2023-07-01 04:20:55.000000,closed,2023-07-07 13:35:52.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Paper Inventory,urgent,question,agent,Urban Gallery,FALSE,FALSE,TRUE,8401,2231,bad,793.1333333,8401,9195,Jan Levinson
158094,2023-08-14 18:36:04.000000,2023-08-14 18:36:04.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,question,end-user,The Interactive College,FALSE,FALSE,FALSE,,17,,,,,Holly Flax
158092,2023-08-14 18:13:30.000000,2023-08-14 18:13:30.000000,new,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,problem,end-user,Raven,FALSE,FALSE,FALSE,,40,,,,,Meredith Palmer
158087,2023-08-14 17:59:11.000000,2023-08-14 17:59:11.000000,new,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,Clean Scissor,FALSE,FALSE,FALSE,,54,,,,,David Wallace
158076,2023-08-14 17:19:23.000000,2023-08-14 17:19:23.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,question,end-user,Smart Phone Repair,FALSE,FALSE,FALSE,,36,,36.48333333,,,David Wallace
158054,2023-08-14 16:22:22.000000,2023-08-14 16:22:22.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,incident,end-user,Urban Safari,FALSE,FALSE,FALSE,,59,,59.15,,,Ryan Howard
158047,2023-08-14 15:55:49.000000,2023-08-14 15:55:49.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,problem,end-user,The Loop,FALSE,FALSE,FALSE,,14,,13.66666667,,,Creed Bratton
158043,2023-08-14 15:46:48.000000,2023-08-14 15:46:48.000000,new,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,problem,end-user,Bean Morning,FALSE,FALSE,FALSE,,187,,,,,Stanley Hudson
158035,2023-08-14 15:10:59.000000,2023-08-14 15:10:59.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,incident,end-user,Smart Phone Repair,FALSE,FALSE,FALSE,,223,,,,,Ryan Howard
158025,2023-08-14 14:41:15.000000,2023-08-14 14:41:15.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,task,end-user,Hospital Tutor,FALSE,FALSE,FALSE,,252,,,,,Phyllis Vance
158018,2023-08-14 13:57:29.000000,2023-08-14 13:57:29.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,incident,end-user,Sister Inc,FALSE,FALSE,FALSE,,296,,,,,Jan Levinson
158010,2023-08-14 13:22:03.000000,2023-08-14 13:22:03.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,problem,end-user,Hearty Pancake,FALSE,FALSE,FALSE,,331,,,,,David Wallace
158002,2023-08-14 11:40:49.000000,2023-08-14 11:40:49.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,incident,end-user,Smart Phone Repair,FALSE,FALSE,FALSE,,327,,326.9333333,,,Angela Martin
158001,2023-08-14 11:30:34.000000,2023-08-14 11:30:34.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,problem,end-user,Service Scientist,FALSE,FALSE,FALSE,,115,,115.25,,,Meredith Palmer
157994,2023-08-14 10:30:47.000000,2023-08-14 10:30:47.000000,solved,2023-08-14 17:24:57.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,low,problem,end-user,Art Fade,FALSE,TRUE,FALSE,377,180,bad,0.08333333333,377,414,Pam Beesly (later Pam Halpert)
157993,2023-08-14 10:10:58.000000,2023-08-14 10:10:58.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,task,end-user,Urban Gallery,FALSE,FALSE,FALSE,,297,,296.3833333,,,Holly Flax
157981,2023-08-14 08:30:36.000000,2023-08-14 08:30:36.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,normal,question,end-user,Puff Lounge,FALSE,FALSE,FALSE,,1,,0.8666666667,,,Andy Bernard
157978,2023-08-14 08:06:19.000000,2023-08-14 08:06:19.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,question,end-user,Garden Store,FALSE,FALSE,FALSE,,369,,369.5833333,,,Jan Levinson
157972,2023-08-14 07:11:37.000000,2023-08-14 07:11:37.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,question,end-user,My Plumber,FALSE,FALSE,FALSE,,172,,172.1,,,Jim Halpert
157958,2023-08-14 05:17:58.000000,2023-08-14 05:17:58.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,low,problem,end-user,Ready Continental,FALSE,FALSE,FALSE,,301,,300.05,,,Meredith Palmer
157953,2023-08-14 03:23:31.000000,2023-08-14 03:23:31.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,problem,end-user,Think Ink,FALSE,FALSE,FALSE,,930,,198.9333333,,,Stanley Hudson
157946,2023-08-14 01:01:13.000000,2023-08-14 01:01:13.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,Bean Morning,FALSE,FALSE,FALSE,,267,,267.7666667,,,Ryan Howard
157944,2023-08-14 00:00:57.000000,2023-08-14 00:00:57.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,normal,task,end-user,Sister Inc,FALSE,FALSE,FALSE,,1133,,57.66666667,,,Pam Beesly (later Pam Halpert)
157942,2023-08-13 23:37:34.000000,2023-08-13 23:37:34.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,question,end-user,The Auto DNA,FALSE,FALSE,FALSE,,1052,,448.8666667,,,Jan Levinson
157939,2023-08-13 21:56:15.000000,2023-08-13 21:56:15.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,problem,end-user,Gadget Man,FALSE,FALSE,FALSE,,1257,,42.21666667,,,Holly Flax
157929,2023-08-13 19:01:00.000000,2023-08-13 19:01:00.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,urgent,task,end-user,Raven,FALSE,FALSE,FALSE,,1432,,20.05,,,Angela Martin
157928,2023-08-13 18:30:39.000000,2023-08-13 18:30:39.000000,hold,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,urgent,task,end-user,Puff Lounge,FALSE,FALSE,FALSE,,1463,,48.41666667,,,David Wallace
157925,2023-08-13 15:30:38.000000,2023-08-13 15:30:38.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,Sky Tours,FALSE,FALSE,FALSE,,170,,169.7,,,Meredith Palmer
157921,2023-08-13 14:03:07.000000,2023-08-13 14:03:07.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,task,end-user,Sky Tours,FALSE,FALSE,FALSE,,873,,123.45,,,Ryan Howard
157919,2023-08-13 13:00:50.000000,2023-08-13 13:00:50.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,high,question,end-user,The Auto DNA,FALSE,FALSE,FALSE,,37,,36.61666667,,,Dwight Schrute
157918,2023-08-13 11:02:14.000000,2023-08-13 11:02:14.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,incident,end-user,The Fresh Breakfast,FALSE,FALSE,FALSE,,1911,,697.4833333,,,Angela Martin
157887,2023-08-12 13:30:43.000000,2023-08-12 13:30:43.000000,open,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,The Zone,FALSE,FALSE,FALSE,,260,,23.76666667,,,Darryl Philbin
157873,2023-08-11 23:00:48.000000,2023-08-11 23:00:48.000000,solved,2023-08-14 00:25:22.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,urgent,incident,end-user,The Fresh Breakfast,FALSE,TRUE,FALSE,2842,2965,good,127.3333333,2842,2965,Jan Levinson
157872,2023-08-11 22:51:19.000000,2023-08-11 22:51:19.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,problem,end-user,Clean Scissor,FALSE,FALSE,FALSE,,4082,,400.3,,,Stanley Hudson
157869,2023-08-11 22:28:25.000000,2023-08-11 22:28:25.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,question,agent,Easy Wings,FALSE,FALSE,FALSE,,70,,3.45,,,Jan Levinson
157867,2023-08-11 22:11:14.000000,2023-08-11 22:11:14.000000,solved,2023-08-11 22:22:55.000000,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,urgent,problem,end-user,Bean Morning,TRUE,FALSE,FALSE,11,11,bad,11.68333333,11,11,Oscar Martinez
157866,2023-08-11 22:06:30.000000,2023-08-11 22:06:30.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,task,end-user,Brew Bean,FALSE,FALSE,FALSE,,4098,,25.26666667,,,Creed Bratton
157861,2023-08-11 21:42:33.000000,2023-08-11 21:42:33.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,task,end-user,Smart Fitness,FALSE,FALSE,FALSE,,111,,9.866666667,,,Ryan Howard
157857,2023-08-11 21:27:52.000000,2023-08-11 21:27:52.000000,hold,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,incident,end-user,Urban Gallery,FALSE,FALSE,FALSE,,4073,,22.65,,,Pam Beesly (later Pam Halpert)
157852,2023-08-11 20:43:40.000000,2023-08-11 20:43:40.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,incident,end-user,Office Tile,FALSE,FALSE,FALSE,,489,,63.18333333,,,Roy Anderson
157846,2023-08-11 20:21:05.000000,2023-08-11 20:21:05.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,task,end-user,Gourmet Sandwich,FALSE,FALSE,FALSE,,103,,82.91666667,,,Jim Halpert
157844,2023-08-11 20:19:41.000000,2023-08-11 20:19:41.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,Office Tile,FALSE,FALSE,FALSE,,1035,,84.25,,,Jan Levinson
157838,2023-08-11 19:49:29.000000,2023-08-11 19:49:29.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,incident,end-user,Easy Wings,FALSE,FALSE,FALSE,,73,,27.95,,,Jim Halpert
157835,2023-08-11 19:07:24.000000,2023-08-11 19:07:24.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,problem,end-user,Smart Phone Repair,FALSE,FALSE,FALSE,,95,,4.833333333,,,Toby Flenderson
157832,2023-08-11 18:56:55.000000,2023-08-11 18:56:55.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,question,end-user,Gawk Beauty,FALSE,FALSE,FALSE,,4317,,183.1833333,,,David Wallace
157816,2023-08-11 17:38:36.000000,2023-08-11 17:38:36.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,The Spice Route,FALSE,FALSE,FALSE,,364,,255.7666667,,,Creed Bratton
157810,2023-08-11 16:58:47.000000,2023-08-11 16:58:47.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,Gawk Beauty,FALSE,FALSE,FALSE,,527,,226.4166667,,,Jan Levinson
157809,2023-08-11 16:57:54.000000,2023-08-11 16:57:54.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,question,end-user,Coal Kings,FALSE,FALSE,FALSE,,4433,,230.2166667,,,Jan Levinson
157808,2023-08-11 16:55:00.000000,2023-08-11 16:55:00.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,task,end-user,Office Brush,FALSE,FALSE,FALSE,,504,,275.4333333,,,David Wallace
157807,2023-08-11 16:54:22.000000,2023-08-11 16:54:22.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,problem,end-user,Urban Gallery,FALSE,FALSE,FALSE,,4429,,151.3166667,,,Roy Anderson
157798,2023-08-11 16:39:47.000000,2023-08-11 16:39:47.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,low,problem,end-user,Hearty Pancake,FALSE,FALSE,FALSE,,16,,16.18333333,,,Meredith Palmer
157796,2023-08-11 16:23:30.000000,2023-08-11 16:23:30.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,incident,end-user,Gadget Man,FALSE,FALSE,FALSE,,51,,51.15,,,Kelly Kapoor
157795,2023-08-11 16:10:11.000000,2023-08-11 16:10:11.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,task,end-user,Beep Sports,FALSE,FALSE,FALSE,,380,,380.1166667,,,Meredith Palmer
157793,2023-08-11 15:50:30.000000,2023-08-11 15:50:30.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,normal,question,agent,Brew Bean,FALSE,FALSE,FALSE,,4460,,370.65,,,Michael Scott
157781,2023-08-11 14:28:16.000000,2023-08-11 14:28:16.000000,solved,2023-08-12 17:49:23.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,problem,end-user,Bean Morning,FALSE,FALSE,TRUE,1621,116,good,57.76666667,1621,1641,Jan Levinson
157776,2023-08-11 13:55:19.000000,2023-08-11 13:55:19.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,question,end-user,Think Ink,FALSE,FALSE,FALSE,,235,,235.5333333,,,Darryl Philbin
157761,2023-08-11 12:05:47.000000,2023-08-11 12:05:47.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,question,end-user,Gourmet Sandwich,FALSE,FALSE,FALSE,,467,,466.9,,,Michael Scott
157760,2023-08-11 12:04:08.000000,2023-08-11 12:04:08.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,incident,end-user,Bloom Marketing,FALSE,FALSE,FALSE,,634,,634.1,,,Stanley Hudson
157754,2023-08-11 11:38:38.000000,2023-08-11 11:38:38.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,problem,end-user,Puff Lounge,FALSE,FALSE,FALSE,,456,,456.1833333,,,Karen Filippelli
157753,2023-08-11 10:53:14.000000,2023-08-11 10:53:14.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,task,end-user,Life By Milkshake,FALSE,FALSE,FALSE,,248,,70.96666667,,,Roy Anderson
157742,2023-08-11 09:30:48.000000,2023-08-11 09:30:48.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,normal,question,end-user,Coal Kings,FALSE,FALSE,FALSE,,12,,11.31666667,,,David Wallace
157714,2023-08-11 03:28:53.000000,2023-08-11 03:28:53.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,question,end-user,Hospital Tutor,FALSE,FALSE,FALSE,,607,,584.7,,,David Wallace
157712,2023-08-11 03:06:11.000000,2023-08-11 03:06:11.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,task,end-user,Zip Ride,FALSE,FALSE,FALSE,,4706,,366.1166667,,,Phyllis Vance
157690,2023-08-10 22:44:26.000000,2023-08-10 22:44:26.000000,solved,2023-08-11 15:47:15.000000,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,incident,end-user,Smart Fitness,FALSE,FALSE,TRUE,808,227,bad,227.0666667,808,1023,Roy Anderson
157682,2023-08-10 22:02:37.000000,2023-08-10 22:02:37.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,urgent,task,end-user,Brunchies,FALSE,FALSE,FALSE,,26,,26.21666667,,,Jim Halpert
157681,2023-08-10 22:00:10.000000,2023-08-10 22:00:10.000000,open,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,high,problem,end-user,Zip Ride,FALSE,FALSE,FALSE,,483,,24.48333333,,,Jan Levinson
157674,2023-08-10 21:30:31.000000,2023-08-10 21:30:31.000000,pending,,Dunder Mifflin Support,direct,Kelly Kapoor Support Form,DM Marketing,urgent,problem,end-user,Trendy Scissor,FALSE,FALSE,FALSE,,4978,,30.51666667,,,Pam Beesly (later Pam Halpert)
157660,2023-08-10 20:45:56.000000,2023-08-10 20:45:56.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,question,end-user,My Plumber,FALSE,FALSE,FALSE,,5553,,955.1833333,,,Erin Hannon (Kelly Erin Hannon)
157640,2023-08-10 18:45:38.000000,2023-08-10 18:45:38.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,urgent,incident,end-user,Sky Tours,FALSE,FALSE,FALSE,,28,,27.78333333,,,Jim Halpert
157635,2023-08-10 18:21:56.000000,2023-08-10 18:21:56.000000,pending,,Dunder Mifflin Support,dunder mifflin infinity,Kelly Kapoor Support Form,DM Marketing,low,question,end-user,Zip Ride,FALSE,FALSE,FALSE,,962,,37.46666667,,,Holly Flax
